Entity properties name,Variable observation date,Variable observation value
Howard County,6/13/2022,37
Howard County,6/14/2022,45
Howard County,6/15/2022,50
Howard County,6/16/2022,43
Howard County,6/17/2022,38
Howard County,6/18/2022,19
Howard County,6/19/2022,17
Howard County,6/20/2022,25
Howard County,6/21/2022,42
Howard County,6/22/2022,52
Howard County,6/23/2022,24
Howard County,6/24/2022,33
Howard County,6/25/2022,44
Howard County,6/26/2022,34
Howard County,6/27/2022,36
Howard County,6/28/2022,39
Howard County,6/29/2022,39
Howard County,6/30/2022,53
Howard County,7/1/2022,3
