Entity properties name,Variable observation date,Variable observation value
Montgomery County,8/30/2017,35
Montgomery County,8/31/2017,45
Montgomery County,9/1/2017,29
Montgomery County,9/2/2017,23
Montgomery County,9/3/2017,30
Montgomery County,9/4/2017,44
Montgomery County,9/5/2017,56
Montgomery County,9/6/2017,51
Montgomery County,9/7/2017,25
Montgomery County,9/8/2017,32
Montgomery County,9/9/2017,26
Montgomery County,9/10/2017,22
Montgomery County,9/11/2017,23
Montgomery County,9/12/2017,37
Montgomery County,9/13/2017,20
Montgomery County,9/14/2017,34
Montgomery County,9/15/2017,29
Montgomery County,9/16/2017,33
Montgomery County,9/17/2017,41
Montgomery County,9/18/2017,32
Montgomery County,9/19/2017,44
Montgomery County,9/20/2017,37
Montgomery County,9/21/2017,31
Montgomery County,9/22/2017,30
Montgomery County,9/23/2017,34
Montgomery County,9/24/2017,43
Montgomery County,9/25/2017,77
Montgomery County,9/26/2017,33
Montgomery County,9/27/2017,39
Montgomery County,9/28/2017,38
Montgomery County,9/29/2017,37
Montgomery County,9/30/2017,27
Montgomery County,10/1/2017,33
Montgomery County,10/2/2017,41
Montgomery County,10/3/2017,42
Montgomery County,10/4/2017,45
Montgomery County,10/5/2017,45
Montgomery County,10/6/2017,61
Montgomery County,10/7/2017,38
Montgomery County,10/8/2017,16
Montgomery County,10/9/2017,17
Montgomery County,10/10/2017,2
Montgomery County,10/11/2017,24
Montgomery County,10/12/2017,21
Montgomery County,10/13/2017,28
Montgomery County,10/14/2017,22
Montgomery County,10/15/2017,30
Montgomery County,10/16/2017,30
Montgomery County,10/17/2017,30
Montgomery County,10/18/2017,37
Montgomery County,10/19/2017,39
Montgomery County,10/20/2017,50
Montgomery County,10/21/2017,44
Montgomery County,10/22/2017,64
Montgomery County,10/23/2017,34
Montgomery County,10/24/2017,32
Montgomery County,10/25/2017,34
Montgomery County,10/26/2017,31
Montgomery County,10/27/2017,36
Montgomery County,10/28/2017,44
Montgomery County,10/29/2017,24
Montgomery County,10/30/2017,31
Montgomery County,10/31/2017,31
Montgomery County,11/1/2017,43
Montgomery County,11/2/2017,42
Montgomery County,11/3/2017,33
Montgomery County,11/4/2017,33
Montgomery County,11/5/2017,30
Montgomery County,11/6/2017,36
Montgomery County,11/7/2017,33
Montgomery County,11/8/2017,43
Montgomery County,11/9/2017,55
Montgomery County,11/10/2017,32
Montgomery County,11/11/2017,45
Montgomery County,11/12/2017,70
Montgomery County,11/13/2017,73
Montgomery County,11/14/2017,56
Montgomery County,11/15/2017,51
Montgomery County,11/16/2017,38
Montgomery County,11/22/2017,21
Montgomery County,11/23/2017,44
Montgomery County,11/24/2017,67
Montgomery County,11/25/2017,42
Montgomery County,11/26/2017,19
Montgomery County,11/27/2017,32
Montgomery County,11/28/2017,35
Montgomery County,11/29/2017,45
Montgomery County,11/30/2017,37
Montgomery County,12/1/2017,49
Montgomery County,12/2/2017,56
Montgomery County,12/3/2017,68
Montgomery County,12/4/2017,79
Montgomery County,12/5/2017,52
Montgomery County,12/6/2017,13
Montgomery County,12/7/2017,21
Montgomery County,12/8/2017,36
Montgomery County,12/9/2017,52
Montgomery County,12/10/2017,49
Montgomery County,12/11/2017,36
Montgomery County,12/12/2017,31
Montgomery County,12/13/2017,11
Montgomery County,12/14/2017,26
Montgomery County,12/15/2017,39
Montgomery County,12/16/2017,52
Montgomery County,12/17/2017,63
Montgomery County,12/18/2017,54
Montgomery County,12/19/2017,35
Montgomery County,12/20/2017,43
Montgomery County,12/21/2017,38
Montgomery County,12/22/2017,43
Montgomery County,12/23/2017,45
Montgomery County,12/24/2017,35
Montgomery County,12/25/2017,30
Montgomery County,12/26/2017,21
Montgomery County,12/27/2017,31
Montgomery County,12/28/2017,41
Montgomery County,12/29/2017,53
Montgomery County,12/30/2017,57
Montgomery County,12/31/2017,28
Montgomery County,1/1/2018,35
Montgomery County,1/2/2018,40
Montgomery County,1/3/2018,60
Montgomery County,1/4/2018,36
Montgomery County,1/5/2018,17
Montgomery County,1/6/2018,20
Montgomery County,1/7/2018,35
Montgomery County,1/8/2018,49
Montgomery County,1/10/2018,68
Montgomery County,1/11/2018,60
Montgomery County,1/12/2018,33
Montgomery County,1/13/2018,21
Montgomery County,1/14/2018,22
Montgomery County,1/15/2018,53
Montgomery County,1/16/2018,64
Montgomery County,1/17/2018,59
Montgomery County,1/18/2018,33
Montgomery County,1/19/2018,41
Montgomery County,1/20/2018,49
Montgomery County,1/21/2018,40
Montgomery County,1/22/2018,34
Montgomery County,1/23/2018,27
Montgomery County,1/24/2018,15
Montgomery County,1/25/2018,24
Montgomery County,1/26/2018,53
Montgomery County,1/27/2018,29
Montgomery County,1/28/2018,46
Montgomery County,1/29/2018,41
Montgomery County,1/30/2018,22
Montgomery County,1/31/2018,21
Montgomery County,2/1/2018,34
Montgomery County,2/2/2018,23
Montgomery County,2/3/2018,26
Montgomery County,2/4/2018,32
Montgomery County,2/5/2018,31
Montgomery County,2/6/2018,43
Montgomery County,2/7/2018,62
Montgomery County,2/8/2018,52
Montgomery County,2/9/2018,58
Montgomery County,2/10/2018,51
Montgomery County,2/11/2018,15
Montgomery County,2/12/2018,25
Montgomery County,2/13/2018,43
Montgomery County,2/14/2018,44
Montgomery County,2/15/2018,26
Montgomery County,2/16/2018,22
Montgomery County,2/17/2018,33
Montgomery County,2/18/2018,32
Montgomery County,2/19/2018,39
Montgomery County,2/20/2018,30
Montgomery County,3/1/2018,29
Montgomery County,3/2/2018,40
Montgomery County,3/3/2018,41
Montgomery County,3/4/2018,42
Montgomery County,3/5/2018,41
Montgomery County,3/6/2018,30
Montgomery County,3/7/2018,30
Montgomery County,3/8/2018,39
Montgomery County,3/9/2018,36
Montgomery County,3/10/2018,43
Montgomery County,3/11/2018,44
Montgomery County,3/12/2018,33
Montgomery County,3/13/2018,43
Montgomery County,3/14/2018,36
Montgomery County,3/15/2018,40
Montgomery County,3/16/2018,39
Montgomery County,3/17/2018,36
Montgomery County,3/18/2018,45
Montgomery County,3/19/2018,49
Montgomery County,3/20/2018,42
Montgomery County,3/21/2018,41
Montgomery County,3/22/2018,43
Montgomery County,3/23/2018,46
Montgomery County,3/24/2018,45
Montgomery County,3/25/2018,41
Montgomery County,3/26/2018,43
Montgomery County,3/27/2018,39
Montgomery County,3/28/2018,45
Montgomery County,3/29/2018,56
Montgomery County,3/30/2018,42
Montgomery County,3/31/2018,44
Montgomery County,4/1/2018,40
Montgomery County,4/2/2018,35
Montgomery County,4/3/2018,41
Montgomery County,4/4/2018,44
Montgomery County,4/5/2018,45
Montgomery County,4/6/2018,64
Montgomery County,4/7/2018,44
Montgomery County,4/8/2018,45
Montgomery County,4/9/2018,40
Montgomery County,4/10/2018,52
Montgomery County,4/11/2018,49
Montgomery County,4/12/2018,64
Montgomery County,4/13/2018,93
Montgomery County,4/14/2018,54
Montgomery County,4/15/2018,35
Montgomery County,4/16/2018,31
Montgomery County,4/17/2018,38
Montgomery County,4/18/2018,47
Montgomery County,4/19/2018,44
Montgomery County,4/20/2018,50
Montgomery County,4/21/2018,51
Montgomery County,4/22/2018,64
Montgomery County,4/23/2018,58
Montgomery County,4/24/2018,46
Montgomery County,4/25/2018,41
Montgomery County,4/26/2018,49
Montgomery County,4/27/2018,48
Montgomery County,4/28/2018,58
Montgomery County,4/29/2018,38
Montgomery County,4/30/2018,64
Montgomery County,5/1/2018,97
Montgomery County,5/2/2018,100
Montgomery County,5/3/2018,77
Montgomery County,5/4/2018,74
Montgomery County,5/5/2018,45
Montgomery County,5/6/2018,36
Montgomery County,5/7/2018,67
Montgomery County,5/8/2018,54
Montgomery County,5/9/2018,84
Montgomery County,5/10/2018,47
Montgomery County,5/11/2018,51
Montgomery County,5/12/2018,74
Montgomery County,5/13/2018,28
Montgomery County,5/14/2018,42
Montgomery County,5/15/2018,47
Montgomery County,5/16/2018,28
Montgomery County,5/17/2018,19
Montgomery County,5/18/2018,27
Montgomery County,5/19/2018,22
Montgomery County,5/20/2018,43
Montgomery County,5/21/2018,51
Montgomery County,5/22/2018,28
Montgomery County,5/23/2018,42
Montgomery County,5/24/2018,58
Montgomery County,5/25/2018,51
Montgomery County,5/26/2018,43
Montgomery County,5/27/2018,43
Montgomery County,5/28/2018,40
Montgomery County,5/30/2018,22
Montgomery County,5/31/2018,26
Montgomery County,6/1/2018,48
Montgomery County,6/2/2018,38
Montgomery County,6/3/2018,29
Montgomery County,6/4/2018,37
Montgomery County,6/5/2018,49
Montgomery County,6/6/2018,33
Montgomery County,6/7/2018,48
Montgomery County,6/8/2018,71
Montgomery County,6/9/2018,55
Montgomery County,6/10/2018,45
Montgomery County,6/11/2018,25
Montgomery County,6/12/2018,43
Montgomery County,6/13/2018,35
Montgomery County,6/14/2018,47
Montgomery County,6/15/2018,44
Montgomery County,6/16/2018,64
Montgomery County,6/17/2018,71
Montgomery County,6/18/2018,71
Montgomery County,6/19/2018,42
Montgomery County,6/20/2018,37
Montgomery County,6/21/2018,36
Montgomery County,6/22/2018,35
Montgomery County,6/23/2018,29
Montgomery County,6/24/2018,34
Montgomery County,6/25/2018,31
Montgomery County,6/26/2018,46
Montgomery County,6/27/2018,34
Montgomery County,6/28/2018,45
Montgomery County,6/29/2018,54
Montgomery County,6/30/2018,80
Montgomery County,7/1/2018,67
Montgomery County,7/2/2018,84
Montgomery County,7/3/2018,58
Montgomery County,7/4/2018,49
Montgomery County,7/5/2018,31
Montgomery County,7/6/2018,37
Montgomery County,7/7/2018,40
Montgomery County,7/8/2018,58
Montgomery County,7/9/2018,112
Montgomery County,7/10/2018,97
Montgomery County,7/11/2018,50
Montgomery County,7/12/2018,46
Montgomery County,7/13/2018,51
Montgomery County,7/14/2018,47
Montgomery County,7/15/2018,51
Montgomery County,7/16/2018,61
Montgomery County,7/17/2018,42
Montgomery County,7/18/2018,35
Montgomery County,7/19/2018,67
Montgomery County,7/20/2018,77
Montgomery County,7/21/2018,27
Montgomery County,7/22/2018,31
Montgomery County,7/23/2018,33
Montgomery County,7/24/2018,21
Montgomery County,7/25/2018,35
Montgomery County,7/26/2018,43
Montgomery County,7/27/2018,47
Montgomery County,7/28/2018,42
Montgomery County,7/29/2018,37
Montgomery County,7/30/2018,36
Montgomery County,7/31/2018,28
Montgomery County,8/1/2018,37
Montgomery County,8/2/2018,18
Montgomery County,8/3/2018,22
Montgomery County,8/4/2018,40
Montgomery County,8/5/2018,45
Montgomery County,8/6/2018,50
Montgomery County,8/7/2018,44
Montgomery County,8/8/2018,40
Montgomery County,8/9/2018,45
Montgomery County,8/10/2018,54
Montgomery County,8/11/2018,39
Montgomery County,8/12/2018,26
Montgomery County,8/13/2018,37
Montgomery County,8/14/2018,37
Montgomery County,8/15/2018,45
Montgomery County,8/16/2018,44
Montgomery County,8/17/2018,47
Montgomery County,8/18/2018,37
Montgomery County,8/19/2018,24
Montgomery County,8/20/2018,24
Montgomery County,8/21/2018,27
Montgomery County,8/22/2018,43
Montgomery County,8/23/2018,28
Montgomery County,8/24/2018,49
Montgomery County,8/25/2018,49
Montgomery County,8/26/2018,40
Montgomery County,8/27/2018,40
Montgomery County,8/28/2018,49
Montgomery County,8/29/2018,51
Montgomery County,8/30/2018,40
Montgomery County,8/31/2018,34
Montgomery County,9/1/2018,30
Montgomery County,9/2/2018,36
Montgomery County,9/3/2018,35
Montgomery County,9/4/2018,38
Montgomery County,9/6/2018,46
Montgomery County,9/7/2018,36
Montgomery County,9/8/2018,17
Montgomery County,9/9/2018,23
Montgomery County,9/10/2018,19
Montgomery County,9/11/2018,8
Montgomery County,9/12/2018,19
Montgomery County,9/13/2018,11
Montgomery County,9/14/2018,18
Montgomery County,9/15/2018,22
Montgomery County,9/16/2018,31
Montgomery County,9/17/2018,20
Montgomery County,9/18/2018,23
Montgomery County,9/19/2018,44
Montgomery County,9/20/2018,43
Montgomery County,9/21/2018,34
Montgomery County,9/22/2018,41
Montgomery County,9/23/2018,31
Montgomery County,9/24/2018,26
Montgomery County,9/25/2018,20
Montgomery County,9/26/2018,34
Montgomery County,9/27/2018,31
Montgomery County,9/28/2018,33
Montgomery County,9/29/2018,49
Montgomery County,9/30/2018,51
Montgomery County,10/1/2018,50
Montgomery County,10/2/2018,54
Montgomery County,10/3/2018,47
Montgomery County,10/4/2018,35
Montgomery County,10/5/2018,42
Montgomery County,10/6/2018,48
Montgomery County,10/7/2018,52
Montgomery County,10/8/2018,44
Montgomery County,10/9/2018,31
Montgomery County,10/10/2018,31
Montgomery County,10/11/2018,23
Montgomery County,10/12/2018,39
Montgomery County,10/13/2018,38
Montgomery County,10/14/2018,49
Montgomery County,10/15/2018,52
Montgomery County,10/16/2018,35
Montgomery County,10/17/2018,48
Montgomery County,10/18/2018,39
Montgomery County,10/19/2018,48
Montgomery County,10/20/2018,46
Montgomery County,10/21/2018,36
Montgomery County,10/22/2018,40
Montgomery County,10/23/2018,48
Montgomery County,10/24/2018,36
Montgomery County,10/25/2018,43
Montgomery County,10/26/2018,49
Montgomery County,10/27/2018,28
Montgomery County,10/28/2018,34
Montgomery County,10/29/2018,35
Montgomery County,10/30/2018,46
Montgomery County,10/31/2018,55
Montgomery County,11/1/2018,55
Montgomery County,11/2/2018,44
Montgomery County,11/3/2018,45
Montgomery County,11/4/2018,52
Montgomery County,11/5/2018,40
Montgomery County,11/6/2018,37
Montgomery County,11/7/2018,47
Montgomery County,11/8/2018,45
Montgomery County,11/9/2018,50
Montgomery County,11/10/2018,49
Montgomery County,11/11/2018,58
Montgomery County,11/12/2018,65
Montgomery County,11/13/2018,49
Montgomery County,11/14/2018,53
Montgomery County,11/15/2018,41
Montgomery County,11/16/2018,48
Montgomery County,11/17/2018,58
Montgomery County,11/18/2018,74
Montgomery County,11/19/2018,74
Montgomery County,11/20/2018,60
Montgomery County,11/21/2018,57
Montgomery County,11/22/2018,51
Montgomery County,11/23/2018,52
Montgomery County,11/24/2018,55
Montgomery County,11/25/2018,55
Montgomery County,11/26/2018,55
Montgomery County,12/4/2018,11
Montgomery County,12/5/2018,24
Montgomery County,12/6/2018,20
Montgomery County,12/7/2018,25
Montgomery County,12/8/2018,53
Montgomery County,12/9/2018,54
Montgomery County,12/10/2018,56
Montgomery County,12/11/2018,57
Montgomery County,12/12/2018,57
Montgomery County,12/13/2018,57
Montgomery County,12/14/2018,56
Montgomery County,12/15/2018,6
Montgomery County,12/16/2018,0
Montgomery County,12/17/2018,14
Montgomery County,12/18/2018,23
Montgomery County,12/19/2018,42
Montgomery County,12/20/2018,28
Montgomery County,12/21/2018,3
Montgomery County,12/22/2018,5
Montgomery County,12/23/2018,27
Montgomery County,12/24/2018,21
Montgomery County,12/25/2018,35
Montgomery County,12/26/2018,64
Montgomery County,12/27/2018,47
Montgomery County,12/28/2018,16
Montgomery County,12/29/2018,17
Montgomery County,12/30/2018,33
Montgomery County,12/31/2018,31
Montgomery County,1/1/2019,11
Montgomery County,1/2/2019,21
Montgomery County,1/3/2019,22
Montgomery County,1/4/2019,36
Montgomery County,1/5/2019,15
Montgomery County,1/6/2019,13
Montgomery County,1/7/2019,6
Montgomery County,1/8/2019,22
Montgomery County,1/9/2019,13
Montgomery County,1/10/2019,10
Montgomery County,1/11/2019,19
Montgomery County,1/12/2019,38
Montgomery County,1/13/2019,39
Montgomery County,1/14/2019,25
Montgomery County,1/15/2019,55
Montgomery County,1/16/2019,38
Montgomery County,1/17/2019,27
Montgomery County,1/18/2019,36
Montgomery County,1/19/2019,52
Montgomery County,1/20/2019,9
Montgomery County,1/21/2019,9
Montgomery County,1/22/2019,18
Montgomery County,1/23/2019,22
Montgomery County,1/24/2019,6
Montgomery County,1/25/2019,20
Montgomery County,1/26/2019,31
Montgomery County,1/27/2019,33
Montgomery County,1/28/2019,26
Montgomery County,1/29/2019,40
Montgomery County,1/30/2019,23
Montgomery County,1/31/2019,23
Montgomery County,2/1/2019,52
Montgomery County,2/2/2019,70
Montgomery County,2/3/2019,71
Montgomery County,2/4/2019,66
Montgomery County,2/5/2019,39
Montgomery County,2/6/2019,28
Montgomery County,2/7/2019,25
Montgomery County,2/8/2019,9
Montgomery County,2/9/2019,17
Montgomery County,2/10/2019,38
Montgomery County,2/11/2019,28
Montgomery County,2/12/2019,6
Montgomery County,2/13/2019,13
Montgomery County,2/14/2019,2
Montgomery County,2/15/2019,12
Montgomery County,2/16/2019,22
Montgomery County,2/17/2019,19
Montgomery County,2/18/2019,9
Montgomery County,2/19/2019,23
Montgomery County,2/20/2019,18
Montgomery County,2/21/2019,13
Montgomery County,2/22/2019,30
Montgomery County,2/23/2019,46
Montgomery County,2/24/2019,0
Montgomery County,2/25/2019,3
Montgomery County,2/26/2019,9
Montgomery County,2/27/2019,21
Montgomery County,2/28/2019,31
Montgomery County,3/1/2019,33
Montgomery County,3/2/2019,38
Montgomery County,3/3/2019,34
Montgomery County,3/4/2019,44
Montgomery County,3/5/2019,40
Montgomery County,3/6/2019,38
Montgomery County,3/7/2019,43
Montgomery County,3/8/2019,49
Montgomery County,3/9/2019,44
Montgomery County,3/10/2019,35
Montgomery County,3/11/2019,45
Montgomery County,3/12/2019,49
Montgomery County,3/13/2019,48
Montgomery County,3/14/2019,48
Montgomery County,3/15/2019,41
Montgomery County,3/16/2019,44
Montgomery County,3/17/2019,44
Montgomery County,3/18/2019,39
Montgomery County,3/19/2019,46
Montgomery County,3/20/2019,44
Montgomery County,3/21/2019,38
Montgomery County,3/22/2019,41
Montgomery County,3/23/2019,42
Montgomery County,3/24/2019,50
Montgomery County,3/25/2019,45
Montgomery County,3/26/2019,42
Montgomery County,3/27/2019,40
Montgomery County,3/28/2019,50
Montgomery County,3/29/2019,45
Montgomery County,3/30/2019,74
Montgomery County,3/31/2019,41
Montgomery County,4/1/2019,44
Montgomery County,4/2/2019,42
Montgomery County,4/3/2019,51
Montgomery County,4/4/2019,51
Montgomery County,4/5/2019,37
Montgomery County,4/6/2019,50
Montgomery County,4/7/2019,46
Montgomery County,4/8/2019,44
Montgomery County,4/9/2019,51
Montgomery County,4/10/2019,51
Montgomery County,4/11/2019,38
Montgomery County,4/12/2019,37
Montgomery County,4/13/2019,45
Montgomery County,4/14/2019,32
Montgomery County,4/15/2019,40
Montgomery County,4/16/2019,47
Montgomery County,4/17/2019,47
Montgomery County,4/18/2019,61
Montgomery County,4/19/2019,35
Montgomery County,4/20/2019,43
Montgomery County,4/21/2019,37
Montgomery County,4/22/2019,40
Montgomery County,4/23/2019,61
Montgomery County,4/24/2019,51
Montgomery County,4/25/2019,49
Montgomery County,4/26/2019,43
Montgomery County,4/27/2019,50
Montgomery County,4/28/2019,40
Montgomery County,4/29/2019,40
Montgomery County,4/30/2019,48
Montgomery County,5/1/2019,35
Montgomery County,5/2/2019,39
Montgomery County,5/3/2019,34
Montgomery County,5/4/2019,30
Montgomery County,5/5/2019,21
Montgomery County,5/6/2019,41
Montgomery County,5/7/2019,47
Montgomery County,5/8/2019,29
Montgomery County,5/9/2019,34
Montgomery County,5/10/2019,34
Montgomery County,5/11/2019,29
Montgomery County,5/12/2019,32
Montgomery County,5/13/2019,26
Montgomery County,5/14/2019,34
Montgomery County,5/15/2019,45
Montgomery County,5/16/2019,50
Montgomery County,5/17/2019,49
Montgomery County,5/18/2019,58
Montgomery County,5/19/2019,54
Montgomery County,5/20/2019,45
Montgomery County,5/21/2019,36
Montgomery County,5/22/2019,4
Montgomery County,5/23/2019,48
Montgomery County,5/24/2019,48
Montgomery County,5/25/2019,49
Montgomery County,5/26/2019,43
Montgomery County,5/27/2019,44
Montgomery County,5/28/2019,39
Montgomery County,5/29/2019,45
Montgomery County,5/30/2019,41
Montgomery County,5/31/2019,46
Montgomery County,6/1/2019,50
Montgomery County,6/2/2019,52
Montgomery County,6/3/2019,40
Montgomery County,6/4/2019,46
Montgomery County,6/5/2019,53
Montgomery County,6/6/2019,50
Montgomery County,6/7/2019,44
Montgomery County,6/8/2019,54
Montgomery County,6/9/2019,34
Montgomery County,6/10/2019,21
Montgomery County,6/11/2019,36
Montgomery County,6/12/2019,44
Montgomery County,6/13/2019,35
Montgomery County,6/14/2019,36
Montgomery County,6/15/2019,45
Montgomery County,6/16/2019,48
Montgomery County,6/17/2019,44
Montgomery County,6/18/2019,32
Montgomery County,6/19/2019,44
Montgomery County,6/20/2019,43
Montgomery County,6/21/2019,40
Montgomery County,6/22/2019,35
Montgomery County,6/23/2019,41
Montgomery County,6/24/2019,54
Montgomery County,6/25/2019,43
Montgomery County,6/26/2019,61
Montgomery County,6/27/2019,61
Montgomery County,6/28/2019,71
Montgomery County,6/29/2019,49
Montgomery County,6/30/2019,41
Montgomery County,7/1/2019,38
Montgomery County,7/2/2019,61
Montgomery County,7/3/2019,47
Montgomery County,7/4/2019,44
Montgomery County,7/5/2019,50
Montgomery County,7/6/2019,40
Montgomery County,7/7/2019,34
Montgomery County,7/8/2019,33
Montgomery County,7/9/2019,74
Montgomery County,7/10/2019,50
Montgomery County,7/11/2019,37
Montgomery County,7/12/2019,45
Montgomery County,7/13/2019,50
Montgomery County,7/14/2019,47
Montgomery County,7/15/2019,47
Montgomery County,7/16/2019,67
Montgomery County,7/17/2019,42
Montgomery County,7/18/2019,31
Montgomery County,7/19/2019,45
Montgomery County,7/20/2019,44
Montgomery County,7/21/2019,45
Montgomery County,7/22/2019,43
Montgomery County,7/23/2019,22
Montgomery County,7/24/2019,22
Montgomery County,7/25/2019,36
Montgomery County,7/26/2019,51
Montgomery County,7/27/2019,84
Montgomery County,7/28/2019,48
Montgomery County,7/29/2019,53
Montgomery County,7/30/2019,67
Montgomery County,7/31/2019,38
Montgomery County,8/1/2019,48
Montgomery County,8/2/2019,67
Montgomery County,8/3/2019,51
Montgomery County,8/4/2019,44
Montgomery County,8/5/2019,48
Montgomery County,8/6/2019,80
Montgomery County,8/7/2019,45
Montgomery County,8/8/2019,44
Montgomery County,8/9/2019,43
Montgomery County,8/10/2019,41
Montgomery County,8/11/2019,32
Montgomery County,8/12/2019,50
Montgomery County,8/13/2019,45
Montgomery County,8/14/2019,38
Montgomery County,8/15/2019,44
Montgomery County,8/16/2019,44
Montgomery County,8/17/2019,45
Montgomery County,8/18/2019,44
Montgomery County,8/19/2019,43
Montgomery County,8/20/2019,71
Montgomery County,8/21/2019,38
Montgomery County,8/22/2019,47
Montgomery County,8/23/2019,18
Montgomery County,8/24/2019,23
Montgomery County,8/25/2019,28
Montgomery County,8/26/2019,22
Montgomery County,8/27/2019,32
Montgomery County,8/28/2019,19
Montgomery County,8/29/2019,39
Montgomery County,8/30/2019,26
Montgomery County,8/31/2019,39
Montgomery County,9/1/2019,38
Montgomery County,9/2/2019,32
Montgomery County,9/3/2019,38
Montgomery County,9/4/2019,40
Montgomery County,9/5/2019,30
Montgomery County,9/6/2019,28
Montgomery County,9/7/2019,38
Montgomery County,9/8/2019,38
Montgomery County,9/9/2019,41
Montgomery County,9/10/2019,44
Montgomery County,9/11/2019,58
Montgomery County,9/12/2019,45
Montgomery County,9/13/2019,19
Montgomery County,9/14/2019,30
Montgomery County,9/15/2019,41
Montgomery County,9/16/2019,50
Montgomery County,9/17/2019,41
Montgomery County,9/18/2019,40
Montgomery County,9/19/2019,39
Montgomery County,9/20/2019,43
Montgomery County,9/21/2019,47
Montgomery County,9/22/2019,80
Montgomery County,9/23/2019,46
Montgomery County,9/24/2019,31
Montgomery County,9/25/2019,20
Montgomery County,9/26/2019,44
Montgomery County,9/27/2019,50
Montgomery County,9/28/2019,39
Montgomery County,9/29/2019,41
Montgomery County,9/30/2019,23
Montgomery County,10/1/2019,54
Montgomery County,10/2/2019,47
Montgomery County,10/3/2019,19
Montgomery County,10/4/2019,30
Montgomery County,10/5/2019,31
Montgomery County,10/6/2019,29
Montgomery County,10/7/2019,32
Montgomery County,10/8/2019,26
Montgomery County,10/9/2019,25
Montgomery County,10/10/2019,31
Montgomery County,10/11/2019,39
Montgomery County,10/12/2019,30
Montgomery County,10/13/2019,30
Montgomery County,10/14/2019,41
Montgomery County,10/15/2019,44
Montgomery County,10/16/2019,29
Montgomery County,10/17/2019,29
Montgomery County,10/18/2019,31
Montgomery County,10/19/2019,30
Montgomery County,10/20/2019,30
Montgomery County,10/21/2019,38
Montgomery County,10/22/2019,20
Montgomery County,10/23/2019,34
Montgomery County,10/24/2019,34
Montgomery County,10/25/2019,31
Montgomery County,10/26/2019,38
Montgomery County,10/27/2019,34
Montgomery County,10/28/2019,36
Montgomery County,10/29/2019,29
Montgomery County,10/30/2019,29
Montgomery County,10/31/2019,23
Montgomery County,11/1/2019,15
Montgomery County,11/2/2019,35
Montgomery County,11/3/2019,33
Montgomery County,11/4/2019,30
Montgomery County,11/5/2019,33
Montgomery County,11/6/2019,38
Montgomery County,11/7/2019,25
Montgomery County,11/8/2019,18
Montgomery County,11/9/2019,37
Montgomery County,11/10/2019,51
Montgomery County,11/11/2019,52
Montgomery County,11/12/2019,26
Montgomery County,11/13/2019,28
Montgomery County,11/14/2019,47
Montgomery County,11/15/2019,52
Montgomery County,11/16/2019,31
Montgomery County,11/17/2019,21
Montgomery County,11/18/2019,34
Montgomery County,11/23/2019,20
Montgomery County,11/24/2019,18
Montgomery County,11/25/2019,26
Montgomery County,11/26/2019,41
Montgomery County,11/27/2019,45
Montgomery County,11/28/2019,8
Montgomery County,11/29/2019,15
Montgomery County,11/30/2019,19
Montgomery County,12/1/2019,18
Montgomery County,12/2/2019,15
Montgomery County,12/3/2019,13
Montgomery County,12/4/2019,22
Montgomery County,12/5/2019,18
Montgomery County,12/6/2019,24
Montgomery County,12/7/2019,31
Montgomery County,12/8/2019,50
Montgomery County,12/9/2019,22
Montgomery County,12/10/2019,19
Montgomery County,12/11/2019,17
Montgomery County,12/12/2019,32
Montgomery County,12/13/2019,34
Montgomery County,12/14/2019,15
Montgomery County,12/15/2019,23
Montgomery County,12/16/2019,30
Montgomery County,12/17/2019,15
Montgomery County,12/18/2019,26
Montgomery County,12/19/2019,28
Montgomery County,12/20/2019,58
Montgomery County,12/21/2019,74
Montgomery County,12/22/2019,86
Montgomery County,12/23/2019,77
Montgomery County,12/24/2019,61
Montgomery County,12/25/2019,75
Montgomery County,12/26/2019,62
Montgomery County,12/27/2019,39
Montgomery County,12/28/2019,52
Montgomery County,12/29/2019,48
Montgomery County,12/30/2019,12
Montgomery County,12/31/2019,18
Montgomery County,1/1/2020,20
Montgomery County,1/2/2020,32
Montgomery County,1/3/2020,23
Montgomery County,1/4/2020,22
Montgomery County,1/5/2020,17
Montgomery County,1/6/2020,27
Montgomery County,1/7/2020,23
Montgomery County,1/8/2020,23
Montgomery County,1/9/2020,24
Montgomery County,1/10/2020,22
Montgomery County,1/11/2020,14
Montgomery County,1/12/2020,4
Montgomery County,1/13/2020,15
Montgomery County,1/14/2020,30
Montgomery County,1/15/2020,19
Montgomery County,1/16/2020,18
Montgomery County,1/17/2020,16
Montgomery County,1/22/2020,39
Montgomery County,1/23/2020,58
Montgomery County,1/24/2020,32
Montgomery County,1/25/2020,3
Montgomery County,1/26/2020,6
Montgomery County,1/27/2020,12
Montgomery County,1/28/2020,13
Montgomery County,1/29/2020,15
Montgomery County,1/30/2020,28
Montgomery County,1/31/2020,35
Montgomery County,2/1/2020,51
Montgomery County,2/2/2020,15
Montgomery County,2/3/2020,11
Montgomery County,2/4/2020,20
Montgomery County,2/5/2020,17
Montgomery County,2/6/2020,10
Montgomery County,2/7/2020,7
Montgomery County,2/8/2020,20
Montgomery County,2/9/2020,32
Montgomery County,2/10/2020,22
Montgomery County,2/11/2020,15
Montgomery County,2/12/2020,30
Montgomery County,2/13/2020,13
Montgomery County,2/14/2020,14
Montgomery County,2/15/2020,23
Montgomery County,2/16/2020,31
Montgomery County,2/17/2020,33
Montgomery County,2/18/2020,38
Montgomery County,2/19/2020,19
